,label,cyto_int,cyto_area,frame,nuc_int,nuc_area,cyto_nuc_ratio
331,4,586.5290877038343,4538,5,553.4888888888889,1350,1.0596944211134436
332,5,467.97996776421826,4343,5,462.3768267223382,1916,1.0121181268568307
333,6,476.8271722560976,5248,5,468.44975786924937,1652,1.0178832718901447
334,8,769.7373037857802,6498,5,719.7907732293697,1539,1.0693903456588134
335,9,478.98296108680637,8686,5,472.9845498135322,1877,1.0126820448482703
336,11,480.98299506308285,3646,5,472.0859916782247,1442,1.0188461499423656
337,13,587.0580855018587,4304,5,551.4736101337087,1421,1.064526161749648
338,14,480.8528710725894,4615,5,473.41043956043956,1820,1.0157208859167959
339,15,523.0632283659806,4033,5,505.1439024390244,1640,1.0354737052955307
340,17,453.6913021618904,1989,5,453.34130781499204,1881,1.0007720327728027
341,18,468.4316268486917,4395,5,462.57230941704034,1784,1.0126668140577537
342,19,484.05558076225043,8816,5,476.9809332664325,1993,1.0148321389858705
343,20,486.43744066831215,5267,5,470.88600451467266,1772,1.0330259043686547
344,22,449.4620528251421,2991,5,448.52836411609496,1516,1.0020816714922525
345,23,451.7140902872777,2924,5,448.3059163059163,1386,1.0076023399589393
346,24,462.8570966175757,6179,5,453.42979452054794,2336,1.0207910953601893
347,29,442.86492985971944,2495,5,441.11943661971833,1775,1.0039569628882752
348,32,445.1943671766342,2876,5,439.78711790393015,1832,1.012295151568958
349,33,484.81375,6400,5,473.3165919282511,2230,1.024290629713424
350,34,555.3491909698672,10321,5,557.3021791767554,2065,0.9964956386681043
351,35,544.8507247768072,10417,5,571.4233062330624,1845,0.9534975539737309
352,37,513.2620567971769,11902,5,536.9666514390133,2189,0.9558546241590412
353,38,519.825617977528,8900,5,502.26066838046273,1945,1.0349717799996234
354,39,455.0261125413755,2719,5,448.69758948137326,1369,1.014104205612776
355,40,481.0463637201585,10849,5,480.41799787007454,1878,1.0013079565146805
356,42,456.8363636363636,1760,5,448.4199438202247,1424,1.0187690577373452
357,43,463.7664411366712,3695,5,450.8808110781405,2022,1.028578794532681
358,44,444.89334637964777,2044,5,442.00062695924765,1595,1.0065446047900444
359,45,524.1011189731776,12154,5,517.6732223903177,1983,1.01241689989909
360,47,444.24464023494863,3405,5,443.133132270573,2321,1.0025082935204603
361,49,445.06027195883865,2721,5,441.67006487488413,2158,1.0076758815087794
362,50,464.7047879616963,3655,5,449.62744004461797,1793,1.0335329799168445
363,51,478.01665404996214,2642,5,467.5255102040816,980,1.022439724928167
364,52,816.6221572017555,7519,5,801.1757469244288,1707,1.0192796778192834
365,53,464.80844720496896,4025,5,450.5324074074074,1728,1.0316870430691394
366,54,472.89081272084803,2830,5,467.2929380993897,1147,1.011979369181624
367,55,464.62733644859816,5136,5,454.8246231155779,1990,1.0215527322726528
368,57,457.67778660312416,3777,5,446.82934963868814,1799,1.0242787027602556
369,58,454.1427853192559,1989,5,461.0720461095101,1041,0.9849714142318478
370,59,471.52597402597405,4004,5,459.77311522048365,1406,1.0255623010924733
371,60,449.3023658395845,1733,5,446.4036697247706,1199,1.0064934415001585
372,62,473.94979784366575,2968,5,464.4021592442645,1482,1.0205589883882935
373,63,907.8536143936974,9393,5,907.474962063733,1977,1.0004172592587055
374,66,435.40939597315435,1192,5,433.52823691460054,1452,1.00433918462138
375,67,571.449865410498,2972,5,604.5694656488549,1310,0.945217874669189
376,68,460.60369774919616,1244,5,455.99305555555554,720,1.0101112114262865
377,69,479.828759355863,4409,5,473.6414674819344,1799,1.0130632393882713
378,71,439.14606741573033,178,5,440.5083234244947,1682,0.9969075362795095
379,72,454.10944685323875,7611,5,450.4661586732407,2231,1.008087817719157
380,73,502.9542296689824,4894,5,509.0453597497393,1918,0.9880342095962696
381,74,439.24883840991225,1937,5,438.7080459770115,1305,1.0012326932178697
382,75,581.1769864935976,11402,5,543.8219380226267,2033,1.0686898520622328
383,76,463.6186761756185,4487,5,456.7868504772004,1886,1.014956266125614
384,77,485.15518234955135,12147,5,480.3493690851735,2536,1.0100048289300982
385,79,484.818014221754,3797,5,465.5944931163955,1598,1.0412881195752304
386,81,557.9631918323482,7444,5,533.8480189237138,1691,1.0451723562770783
387,82,452.6070488150699,4937,5,447.2366510038445,2341,1.0120079555178927
388,83,448.5568768229751,4457,5,444.4017128874388,2452,1.0093500178218007
389,84,453.71607041453717,3522,5,446.7452667814114,1743,1.0156035310308873
390,85,618.0749532441375,6951,5,589.3260744985673,1745,1.0487826349275848
391,86,459.4498465895681,4237,5,450.2064393939394,2112,1.0205314859735726
392,87,609.4319095825822,14422,5,563.5458397534669,2596,1.0814238462822987
393,88,449.1080890144825,2831,5,445.6815642458101,1611,1.0076882802511045
394,89,594.3635785456859,4717,5,570.7816513761468,1635,1.041315145840241
395,91,447.8423478795329,3254,5,443.43022614451183,1813,1.0099499796695932
396,1,469.7661773517076,6676,6,460.5230577482343,2407,1.0200709159898926
397,4,593.3828229027963,4506,6,567.0340393343419,1322,1.0464677281092085
398,5,481.6817981489643,4538,6,476.5935717988595,1929,1.010676237891543
399,6,497.58982683982686,5544,6,497.48910256410255,1560,1.0002024652906067
400,8,742.1303084797344,7229,6,725.7396329027872,1471,1.0225847877583705
401,9,498.4519906323185,7686,6,487.898241875333,1877,1.0216310448597234
402,11,507.2438840797892,2657,6,492.7624269005848,1368,1.0293883145074412
403,13,591.6805246776345,4498,6,564.7864357864357,1386,1.0476181565050338
404,14,498.51157004229907,4019,6,488.0700056915196,1757,1.0213935792591584
405,15,535.2281312127236,4024,6,517.5337078651686,1602,1.0341898954186861
406,17,468.1521425132403,2077,6,467.98301369863015,1825,1.0003613994731848
407,18,484.4029193059763,3631,6,476.29101796407184,1670,1.017031396847623
408,19,498.54459980713597,8296,6,489.42389112903226,1984,1.0186356016602776
409,20,499.53719172633254,5028,6,485.37108708025045,1757,1.0291861320609315
410,22,465.80642907058,2862,6,464.29550033579585,1489,1.0032542394524422
411,23,467.3580118178658,2877,6,464.6129985228951,1354,1.005908171539965
412,24,477.71377777777775,5625,6,468.12877792378447,2283,1.020475134847518
413,29,457.40239043824704,2008,6,454.7702152414194,1719,1.0057879234580707
414,32,459.04,2850,6,453.74084507042255,1775,1.0116788139907373
415,33,497.4497337421333,6197,6,489.5132346343652,2229,1.0162130429705258
416,34,561.0753278154933,10753,6,566.0458089668616,2052,0.9912189418724956
417,35,554.5067461869378,10228,6,591.9507829977629,1788,0.9367446789728013
418,37,524.8359447004608,11935,6,549.6551094890511,2192,0.954845930911728
419,38,529.5935662400553,8673,6,510.8119170984456,1930,1.036768228212636
420,39,469.23039215686276,2448,6,464.0678733031674,1326,1.0111244909434245
421,40,495.93058340494605,10473,6,495.79545454545456,1848,1.00027254961346
422,42,471.404309252218,1578,6,463.0370101596517,1378,1.0180704758128973
423,43,477.7468139337298,3531,6,465.140099009901,2020,1.027103049061269
424,44,459.3648802736602,1754,6,456.64668769716087,1585,1.0059525069374904
425,45,537.534001009931,11882,6,538.7987355110643,1898,0.9976526773027156
426,47,460.7966231772832,2606,6,459.11878453038673,2172,1.003654476147415
427,49,460.389979338843,1936,6,457.7038425492034,2134,1.0058687223919272
428,50,478.70185185185187,2700,6,464.616935483871,1736,1.0303151161575983
429,51,493.69889186090944,2617,6,480.7474645030426,986,1.0269401885899803
430,52,783.8010291595198,8162,6,828.7191539365452,1702,0.9457981337059034
431,53,482.2429378531073,3363,6,465.68606701940035,1701,1.035553717421005
432,54,487.2879406307978,2695,6,480.71084337349396,1162,1.0136820239193016
433,55,477.3871541501976,5060,6,467.51462288353,1949,1.0211170534212939
434,57,470.03842940685047,3591,6,458.2046332046332,1813,1.025826443786596
435,58,469.5727496917386,1622,6,475.66170026292724,1141,0.9871989891811283
436,59,485.88485971413445,3778,6,473.2725968436155,1394,1.026649045295742
437,60,463.62266425557567,1659,6,460.93954248366015,1224,1.005820984152191
438,62,485.2179640718563,3340,6,477.40771929824564,1425,1.016359695199506
439,63,881.5640819606267,9956,6,898.3793281653747,1935,0.9812826879720316
440,66,449.40552995391704,868,6,446.8809523809524,1470,1.0056493291099426
441,67,577.7420648179085,2993,6,608.7501875468868,1333,0.9490626477604329
442,68,474.8973252804141,1159,6,469.3037634408602,744,1.0119188514461142
443,69,495.3147142487717,3867,6,488.6872498570612,1749,1.0135617706286566
444,71,457.1169590643275,342,6,458.19011976047904,668,0.9976578266316337
445,72,470.836381681554,7053,6,465.52962298025136,2228,1.0113994006811629
446,73,525.8730591119586,3671,6,527.0070346320347,1848,0.9978482725171441
447,74,455.7183271832718,1626,6,454.3529411764706,1343,1.003005121972504
448,75,588.3034344490934,11472,6,551.0656465942744,2026,1.0675741412751056
449,76,478.8487102021845,4303,6,471.93381221139043,1949,1.0146522622704066
450,77,500.54391034060063,11421,6,499.2286164761529,2537,1.0026346523837752
451,79,499.1770718232044,3620,6,476.98582871226125,1623,1.046523904433081
452,81,570.0524673851389,7052,6,550.24375,1600,1.035999895292112
453,82,467.5950663253433,4297,6,461.74485420240137,2332,1.012669793869273
454,83,464.64194100042755,4678,6,461.52967848309976,2426,1.006743363780108
455,84,468.11707172495557,3374,6,461.53464203233256,1732,1.0142620490276477
456,85,625.2481508339376,6895,6,606.6302021403092,1682,1.0306907711286724
457,86,472.33934730697797,3769,6,463.00539215686274,2040,1.020159495565773
458,87,612.0322537740241,15037,6,571.4518402505873,2554,1.0710128319923544
459,88,465.6826636904762,2688,6,462.6839152119701,1604,1.0064812032143635
460,89,602.1721952250158,4733,6,576.7444776119403,1675,1.0440883590569625
461,91,463.58432708688247,2935,6,459.965281730222,1757,1.0078680837454665
462,1,459.94661969922777,7381,7,451.66680832979176,2353,1.018331679939143
463,4,591.0126097725738,4441,7,546.2001522070016,1314,1.082044022478758
464,5,472.7235320284698,4496,7,467.09233891425674,1971,1.0120558455899804
465,6,485.5842784513101,5114,7,475.5260922330097,1648,1.0211517020466079
466,8,749.6736872475476,6932,7,703.5565045992115,1522,1.065548655078681
467,9,485.7077144226162,8348,7,478.83091007000536,1857,1.0143616550393655
468,11,497.86550399054096,3383,7,487.89495507947476,1447,1.0204358516259757
469,13,584.9904698581561,4512,7,562.3577981651376,1308,1.0402460351165475
470,14,484.86973180076626,4698,7,478.42415569547796,1747,1.0134725139367564
471,15,526.8806112702961,4188,7,501.0474111041797,1603,1.0515583946620672
472,17,458.0038332534739,2087,7,458.0530145530146,1924,0.9998926296782727
473,18,472.63921474742637,4177,7,466.83560864618886,1758,1.0124317982470699
474,19,488.5850300786673,8644,7,479.2591662481165,1991,1.0194589159421996
475,20,490.7310635042081,5228,7,473.1170212765957,1786,1.037229779178278
476,22,457.0586461126005,2984,7,454.92958700067703,1477,1.0046799750395665
477,23,458.4144758195391,3081,7,455.29771554900515,1357,1.0068455433974135
478,24,465.4640321500335,7465,7,460.5622807017544,2280,1.010642971979404
479,29,448.9068493150685,2190,7,446.4808126410835,1772,1.0054336862980386
480,32,450.6428822495606,2845,7,445.690275435638,1779,1.011112216458126
481,33,487.95312977099235,6550,7,482.0103139013453,2230,1.0123292296829636
482,34,552.0292997097242,11024,7,566.8857715430862,1996,0.973792829915413
483,35,546.053412462908,10447,7,573.5158421345192,1799,0.9521156563532733
484,37,516.3794997464931,11834,7,547.0086011770031,2209,0.9440061794922326
485,38,517.3898394592311,9468,7,503.47332635983264,1912,1.0276410136759704
486,39,459.69507494646683,2335,7,454.082361516035,1372,1.0123605625457301
487,40,486.74496396229904,10822,7,487.29963522668055,1919,0.998861744962884
488,42,461.59191408717624,1583,7,453.57309540150993,1457,1.017679220321849
489,43,464.99687695190505,4803,7,455.72722868217056,2064,1.0203403432718725
490,44,450.98421588594704,1964,7,447.8238600874453,1601,1.007057140273599
491,45,530.9737991266376,11679,7,525.1098178137652,1976,1.0111671523059431
492,47,451.90564761582687,2957,7,450.34544638851503,2229,1.003464454320175
493,49,451.3880666049954,2162,7,448.437106918239,2226,1.0065805430488035
494,50,464.9608938547486,2685,7,455.15834767641996,1743,1.0215365624477075
495,51,484.58189033189035,2772,7,470.2251256281407,995,1.0305316834879281
496,52,776.7202856451222,8262,7,801.6956772334294,1735,0.9688467927449793
497,53,470.35674157303373,3916,7,456.28372093023256,1720,1.0308426972018863
498,54,477.27868307283006,3007,7,468.37296416938113,1228,1.0190141609032504
499,55,466.93407138136155,6052,7,459.87254408060454,1985,1.0153554009510932
500,57,461.0105263157895,3705,7,450.4240924092409,1818,1.023503258562222
501,58,460.44121365360303,1582,7,467.38121990369183,1246,0.9851512941587194
502,59,474.12382234185736,4458,7,463.2524893314367,1406,1.0234674033292517
503,60,454.89957492029754,1882,7,452.0081103000811,1233,1.006396930838911
504,62,477.10019869429465,3523,7,465.32572614107886,1446,1.0253037214401637
505,63,872.0308246597277,9992,7,888.4678571428572,1960,0.9814995755322113
506,66,441.6678476527901,1129,7,439.58128415300547,1464,1.0047467068662967
507,67,564.1478895588702,3151,7,586.4755043227666,1388,0.9619291605543199
508,68,467.0510822510823,1155,7,462.6864064602961,743,1.0094333348242872
509,69,483.3029735424959,4271,7,480.10262257696695,1754,1.0066659726796554
510,71,447.06806862202546,1807,7,449.8104925053533,934,0.9939031571539092
511,72,462.0140654584799,7394,7,457.0343092406221,2186,1.0108958039192546
512,73,500.1569253899643,5321,7,506.7732793522267,1976,0.9869441538616249
513,74,448.532414910859,1234,7,446.06295754026354,1366,1.0055361184533522
514,75,575.2074757121686,12146,7,536.9643034209222,2017,1.0712210700927505
515,76,470.45525291828795,4369,7,462.33528550512443,2049,1.0175629411549068
516,77,490.5518665345226,12108,7,484.89406779661016,2596,1.011668112921286
517,79,485.3721300295522,4399,7,467.99149969641775,1647,1.037138773555522
518,81,548.7906076010651,8262,7,534.1506024096385,1660,1.0274080102603707
519,82,457.82131111598335,4561,7,452.5509417808219,2336,1.0116459139703082
520,83,456.15898722627736,4384,7,452.2681632653061,2450,1.0086029136627264
521,84,457.9518229166667,3840,7,452.21116225546604,1738,1.0126946460865058
522,85,598.397751947886,7829,7,577.9030233884769,1753,1.0354639580171088
523,86,462.81216696269985,4504,7,454.5070082165297,2069,1.0182728947981667
524,87,597.7747459540835,15942,7,559.1040348101266,2528,1.0691655018320332
525,88,455.3398282694848,3028,7,452.1861027190332,1655,1.006974397336601
526,89,586.1827891979041,4962,7,550.4722543352601,1730,1.0648725427692396
527,91,454.4393840104849,3052,7,450.1246552675124,1813,1.0095856307635676
528,1,459.5480446176589,7441,8,451.79905741216794,2334,1.0171514018862189
529,4,596.2110954395863,4254,8,548.1657992565056,1345,1.0876473801325184
530,5,469.66848567530695,5131,8,464.47350343473994,2038,1.0111846686671049
531,6,482.9068744271311,5455,8,471.16309523809525,1680,1.024925082859262
532,8,737.3294020844761,7292,8,693.8097062579822,1566,1.0627256947170927
533,9,486.2006842850401,8476,8,476.25183630640083,1906,1.0208898889625249
534,11,493.75128998968006,3876,8,480.5574983187626,1487,1.0274551780319237
535,13,575.3090571487518,4847,8,555.8528752800597,1339,1.035002394939289
536,14,483.9385520178463,4931,8,478.0177777777778,1800,1.0123860963238505
537,15,523.8512843623254,4438,8,498.8344491783323,1643,1.0501505764591843
538,17,457.41878294202206,2087,8,457.25513969425407,1897,1.0003578817022756
539,18,470.9863466196873,4541,8,466.13631346578364,1812,1.0104047528883624
540,19,488.0066305669135,9049,8,479.1201608848668,1989,1.0185474759935684
541,20,491.18373493975906,5312,8,473.2505656108597,1768,1.0378936035834456
542,22,457.9608208955224,2680,8,454.7027027027027,1480,1.0071653811896295
543,23,457.8903205531112,3182,8,455.07618343195264,1352,1.0061838813447361
544,24,465.05147772998475,7207,8,458.93518518518516,2376,1.013327137997344
545,29,448.3653360282971,1979,8,445.7400881057269,1816,1.0058896383624072
546,32,450.0013845621322,2889,8,445.2678868552413,1803,1.0106306739080644
547,33,486.4631938260612,6738,8,477.8107014388489,2224,1.0181086199224016
548,34,554.5880059413294,10772,8,563.0529233870968,1984,0.9849660358837212
549,35,546.142112125163,10738,8,551.7026732133115,1833,0.9899210909097795
550,37,518.0195923387805,11382,8,553.423667570009,2214,0.9360271753705767
551,38,517.865120274914,9312,8,502.0472081218274,1970,1.0315068222613206
552,39,457.85018572018157,2423,8,451.91878531073445,1416,1.0131249255446833
553,40,487.72258307446106,10623,8,485.09739583333334,1920,1.0054116704473706
554,42,460.5964912280702,1767,8,452.9544287548139,1558,1.0168715923459775
555,43,464.36198476264894,5119,8,455.1429951690821,2070,1.0202551499010593
556,44,450.29990714948934,2154,8,447.18164910105395,1613,1.0069731350888478
557,45,527.6596533655784,12405,8,518.7138584247258,2006,1.0172461074551198
558,47,452.4229867083659,2558,8,450.4461264470169,2246,1.0043886719083186
559,49,451.71468728039355,1423,8,449.18561278863234,2252,1.0056303550687213
560,50,463.0523725834798,2845,8,454.8521887436043,1759,1.0180282387175625
561,51,483.95772124686493,2791,8,468.7260663507109,1055,1.0324958562999085
562,52,803.890234375,7680,8,789.9635205558773,1727,1.0176295657416217
563,53,469.65298046005444,4043,8,456.9421145894861,1693,1.027817234316403
564,54,479.9900184842883,2705,8,469.3255620316403,1201,1.0227229397147755
565,55,465.46595149253733,6432,8,457.7859296482412,1990,1.0167764480009192
566,57,461.14063324538256,3790,8,449.83181085437934,1861,1.025140112633484
567,58,461.45387453874537,1897,8,468.0468409586057,918,0.9859138747601474
568,59,472.93407960199005,4824,8,462.5676613462873,1441,1.0224105987555023
569,60,456.32704019488426,1642,8,452.89752066115705,1210,1.0075723963529777
570,62,480.5502776064158,3242,8,465.7567934782609,1472,1.0317622508899496
571,63,894.0780002074474,9641,8,873.3338453661034,1953,1.0237528351287566
572,66,442.9357664233577,685,8,439.959169550173,1445,1.0067656207193683
573,67,551.9730405780989,3598,8,581.4008528784648,1407,0.9493846420164825
574,68,469.2713248638838,1102,8,464.537037037037,702,1.0101914109088987
575,69,482.3172089041096,4672,8,477.1879232505643,1772,1.010748984631893
576,71,447.97984117287723,1637,8,450.06531204644415,689,0.9953662928074054
577,72,462.35489833641407,7574,8,456.5731818181818,2200,1.0126632854238353
578,73,492.9025298773863,6443,8,503.4248991935484,1984,0.9790984328883648
579,74,447.04553119730184,1779,8,445.2460850111857,1341,1.0040414643647477
580,75,573.682084213949,12302,8,531.9391891891892,2072,1.0784730583365867
581,76,471.3201889020071,4235,8,465.84411764705885,2040,1.011755158104405
582,77,489.8686217469927,12719,8,481.5734740015072,2654,1.0172250927289646
583,79,478.9140803658935,6122,8,467.47641791044776,1675,1.0244668223192315
584,81,546.7586206896551,8613,8,527.3105326876513,1652,1.036881660419106
585,82,457.8549763033175,4220,8,452.9162436548223,2364,1.0109042957007723
586,83,455.2625853242321,4688,8,452.1996726677578,2444,1.0067733632764584
587,84,458.24592748292173,3806,8,452.46153846153845,1742,1.0127842667932647
588,85,596.5721824349793,7959,8,568.1636670416198,1778,1.0500005844113198
589,86,462.9917273980697,5077,8,454.6475875118259,2114,1.0183529839714078
590,87,596.1117869778412,16111,8,559.005100039231,2549,1.0663798719117341
591,88,455.43212744772654,3013,8,452.2998182919443,1651,1.006925293862843
592,89,580.447022428461,5172,8,546.063731170336,1726,1.0629657113180433
593,91,454.0584814216478,3095,8,450.06276824034336,1864,1.008878124260149
594,1,457.6700685027261,7153,9,449.3900647948164,2315,1.0184249816730822
595,4,587.2457029528426,4538,9,541.4282511210762,1338,1.0846233120213016
596,5,466.5056907378336,5096,9,461.116570327553,2076,1.0116871107157404
597,6,478.41133548277617,5893,9,467.4681712962963,1728,1.0234094316114277
598,8,739.6173126968908,7301,9,680.8356958762887,1552,1.0863374484866655
599,9,484.30355015487254,8394,9,474.1497683993824,1943,1.0214147141519585
600,11,488.4224636006471,4327,9,475.8333333333333,1512,1.0264570163236018
601,13,572.8352459016394,4880,9,551.3702579666161,1318,1.0389302607909672
602,14,483.2738683127572,4860,9,477.1673066374109,1823,1.0127975273879912
603,15,518.4658747300216,4630,9,494.95657209033004,1727,1.0474977078098098
604,17,455.85923423423424,1776,9,455.2143238909674,1871,1.0014167180368017
605,18,468.6454191432671,4879,9,464.0967561521253,1788,1.0098011092101897
606,19,484.58515192649054,9577,9,476.9464375947448,1979,1.0160158745922667
607,20,490.3303812090874,5194,9,471.0388732394366,1775,1.040955235471287
608,22,456.060098896919,2629,9,452.6666666666667,1464,1.0074965365911317
609,23,456.59216354344125,2935,9,453.34828101644246,1338,1.0071553872879495
610,24,462.2504672897196,7490,9,455.74244966442956,2384,1.0142800338877407
611,29,446.15594280607684,2238,9,443.6231567449481,1831,1.0057093188726054
612,32,448.39822404371586,2928,9,444.0762112139358,1837,1.009732592561005
613,33,481.39367933524045,7341,9,474.1319073083779,2244,1.0153159319483205
614,34,551.8324074074075,10800,9,560.4542728635682,2001,0.9846162909739121
615,35,545.4726021025211,10749,9,544.7211028632025,1886,1.001379603682267
616,37,517.803500897666,11140,9,552.405540417802,2202,0.9373611649623114
617,38,516.9746481899238,9309,9,499.6312275295326,1947,1.0347124433077313
618,39,455.9851662404092,1955,9,450.21360544217686,1470,1.012819605468306
619,40,485.96224093877163,10567,9,483.5907436297452,1923,1.00490393445339
620,42,458.790447761194,1675,9,450.6537717601547,1551,1.0180552710548927
621,43,461.1863124264335,5947,9,452.7757404795487,2127,1.01857557990624
622,44,448.5574526995847,2167,9,445.31636363636363,1650,1.0072781719422008
623,45,523.930293005671,12696,9,517.0976346250629,1987,1.0132134783125866
624,47,449.53109308613364,2589,9,447.8540540540541,2220,1.003744610586638
625,49,448.94444444444446,1530,9,446.5750452079566,2212,1.0053057134784245
626,50,460.21448763250885,2830,9,452.15909090909093,1804,1.0178154036607383
627,51,480.29824561403507,2793,9,464.70111731843576,1074,1.0335637847948436
628,52,792.4909852717116,7876,9,790.5800464037123,1724,1.0024171352119142
629,53,467.1032144650929,3982,9,454.984412470024,1668,1.026635642151515
630,54,478.0126536514823,2766,9,467.21724137931034,1160,1.0231057660464369
631,55,462.6659896891111,6401,9,455.30802707930366,2068,1.0161604060815863
632,57,459.9926490607133,3673,9,448.1283819628647,1885,1.02647515215591
633,58,459.8816425120773,2070,9,467.126600284495,703,0.9844903763390797
634,59,469.1317120622568,5140,9,459.68791946308727,1490,1.0205439216462329
635,60,454.40588235294115,1870,9,450.9724025974026,1232,1.0076135030342503
636,62,479.76788553259144,3145,9,462.9168975069252,1444,1.036401756160595
637,63,900.26033706689,9553,9,852.0076687116565,1956,1.056634077517398
638,66,440.25448868071817,1281,9,438.1737931034483,1450,1.0047485623513286
639,67,553.2025058275058,3432,9,580.4001468428781,1362,0.953139844703149
640,68,467.4409594095941,1084,9,463.8437047756874,691,1.0077553162775947
641,69,476.039978582902,5603,9,474.56608054452636,1763,1.0031057804145724
642,71,445.3224368499257,1346,9,448.2144495412844,872,0.9935477031266652
643,72,460.5138165798959,7491,9,453.953853046595,2232,1.014450727732071
644,73,489.03656924658543,6809,9,501.42208774583963,1983,0.9752992163649318
645,74,444.9561965811966,936,9,443.05206847360915,1402,1.0042977524383252
646,75,567.4874960925289,12796,9,533.301017935046,2063,1.06410353066614
647,76,473.9798561151079,3475,9,468.3869918699187,1845,1.0119406908011281
648,77,487.36596409055426,12810,9,478.51361573373674,2644,1.01849967914339
649,79,477.86400396104966,6059,9,465.34280742459396,1724,1.0269074676489647
650,81,547.6574153319476,8179,9,533.2530193236715,1656,1.0270123102660447
651,82,455.4664208585726,3797,9,450.930561508787,2333,1.0100588865270272
652,83,452.9227528089888,4272,9,449.526886035313,2492,1.0075543129436066
653,84,456.00967385295746,3618,9,450.56239316239316,1755,1.0120899586233354
654,85,593.000873798527,8011,9,567.9284534947716,1817,1.0441471459115514
655,86,460.69662027833004,5030,9,451.9044734389562,2146,1.019455764118612
656,87,596.0117424242425,15840,9,557.1675867507886,2536,1.0697171849137523
657,88,452.7658382919146,2857,9,449.5035629453682,1684,1.0072575072045489
658,89,573.2416918429003,5296,9,539.73714615829,1731,1.0620756713209143
659,91,452.1219512195122,2624,9,447.89513513513515,1850,1.0094370662970067
660,1,458.00042741131216,7019,10,449.4309895833333,2304,1.0190673051627426
661,4,588.838345014696,4423,10,538.3901734104046,1384,1.0937018803384357
